Date,return,high_low,turnover
2017-06-20,0.00014695420688910272,0.00015337550558277327,892842978607465.2
2017-06-21,0.00028967530474706735,0.0003446438384519216,1598466171022506.2
2017-06-22,0.0002009510260759198,0.00020078325633180683,1730813849811553.8
2017-06-23,0.00017566374502939273,0.00014802259321520744,1.234673985834235e+16
2017-06-26,0.0001789948276911232,0.00021896956996646244,1938216696064200.5
2017-06-27,0.0001839591130022341,0.00014197280842261618,1339423796781961.0
2017-06-28,0.00011509135123228676,0.0001179101176315472,2746868031319460.0
2017-06-29,0.00015614603249814273,0.0001528649690224652,1953136958315811.8
2017-06-30,0.00011889055975757433,0.00011410332438797025,1735303358549484.5
2017-07-03,0.00020683365072946049,0.00014052930826872567,346086618107210.6
2017-07-05,0.00019428117639091748,0.00014303792551104976,975611892821320.5
2017-07-06,0.00018478704313890177,0.00020817900119283212,818136662573655.4
2017-07-07,0.00015645751540305266,0.00013858493391419454,1171598114731361.5
2017-07-10,0.00022477342218010687,0.00017521670934350221,869836433934981.4
2017-07-11,0.00011441127042409158,0.00013705853964010215,2640131010888422.0
2017-07-12,0.00017594698736355554,0.00018561884177193956,1438205685430586.2
2017-07-13,0.00016221552994347398,0.0001267415105586792,2228374711273906.2
2017-07-14,9.27099473509667e-05,7.0053334736631e-05,1029528336993138.6
2017-07-17,8.597865142695443e-05,7.398432264507572e-05,840404258293944.4
2017-07-18,0.00013602270406907983,0.00012122743013503863,2843751822237578.0
2017-07-19,0.0002876362194924957,0.00025582386179087235,1683248269239496.2
2017-07-20,0.00018299488129816245,0.00017482185733278167,1903813405123036.2
2017-07-21,0.00019368656554333836,0.0002079251788805359,1358276031110565.2
2017-07-24,0.0002615090744406016,0.00027620016109944546,1489379558079346.8
2017-07-25,0.0002197052674932507,0.00030309572966279717,1.3204429057077464e+16
2017-07-26,0.00029433398426631795,0.00028346482502206177,6036089017113258.0
2017-07-27,0.0003519920773997438,0.0004066501825119152,2834845266798580.5
2017-07-28,0.00029045774574031085,0.00032120904305362515,3722477002280472.5
2017-07-31,0.00019338335983003563,0.0001883249450605069,1466360333872254.5
2017-08-01,0.00031123464436788107,0.0003621274996814331,1905434973488422.8
2017-08-02,0.00034314367205250037,0.00036366763404078697,4249586366477863.5
2017-08-03,0.00037801032373628064,0.0005119281261603351,2893878373095488.5
2017-08-04,0.00031260892451164554,0.00032453166501015553,1521397047963770.0
2017-08-07,0.00019189567846609622,0.00014785124144847862,2046704448864099.0
2017-08-08,0.00020839325439202505,0.00022697964941490706,1617575672924722.2
2017-08-09,0.0002292615983890389,0.0002809534520047698,2465839414758969.5
2017-08-10,0.0002241457846567642,0.0003098879599943144,1997726052682882.0
2017-08-11,0.00019105601920057393,0.00016511725867961232,829798204450009.9
2017-08-14,0.0001713918085277473,0.00011616009563237397,924612726042260.9
2017-08-15,0.00015590927859283343,0.0002003944328348579,3017112063949601.0
2017-08-16,0.00016786962944642712,0.0001564170269677362,2610327551802979.5
2017-08-17,0.00014236483547765252,0.0001399605485687468,1188823156304029.0
2017-08-18,0.0002025945247404367,0.0002411974434058398,1071128206525684.6
2017-08-21,0.0001384140869984476,0.00014844276799168014,924641617186254.5
2017-08-22,0.00015346976308163924,0.00011997066716512502,1117608782350461.9
2017-08-23,0.00014695577726838257,0.00015881330255747988,1036510008396160.5
2017-08-24,0.00016940306489235523,0.00023554164998293252,2420122568212737.5
2017-08-25,0.00013495100939631014,0.00011303062520316213,1428526030312676.5
2017-08-28,0.00017611305674505328,0.00017998068143134928,1122681127842673.6
2017-08-29,0.00016936957937993747,0.0001738639510690022,1070130761251618.8
2017-08-30,0.00013435699388811775,0.00011765859460513159,1560545227607743.8
2017-08-31,0.00014875050832453273,0.00011177833703501098,1738124849149292.5
2017-09-01,0.00011469264215845898,0.0001272706022288999,1009254573515202.6
2017-09-05,0.00024786229581193154,0.0002047526500097972,1602268321414056.8
2017-09-06,0.00018435068398737554,0.00012770039675835806,1100391000828403.5
2017-09-07,0.00023075977763309667,0.00022320173976911472,1400444494146546.8
2017-09-08,0.00030760132677636835,0.00023045516925021965,3046122955083940.5
2017-09-11,0.00016751296341222367,0.00013453845959533343,1157614116930122.5
2017-09-12,0.00021933982536890222,0.00020907924415301362,1227900390701204.5
2017-09-13,0.00019098197921527674,0.00019050838858298056,1206690018984796.5
2017-09-14,0.00015664281539587305,0.00013333804002261873,1613794935719056.5
2017-09-15,0.00013498607859661684,0.0001071790586165887,3173023825825121.0
2017-09-18,0.00020464550034483044,0.00013578671834011774,1107984320359817.5
2017-09-19,0.00018003960679487872,0.00016386931661996828,1527527779255260.5
2017-09-20,0.0001769108730606583,0.00013288766992159822,1933119502733933.0
2017-09-21,0.00010596776322070815,0.00010627596643218175,1123887582277784.1
2017-09-22,0.00015585927363296402,0.00018336059855377724,1970376625269184.8
2017-09-25,0.0002161140895059824,0.00015964089063229674,2313320506316243.5
2017-09-26,0.0001596090998028498,0.0001233312942329936,1397969562577525.8
2017-09-27,0.0002036317294754858,0.00014987750751555606,1928996630865065.0
2017-09-28,0.00013077592919263735,0.00012479268519268192,1712817091018247.2
2017-09-29,0.00011409446181121244,7.965985344737588e-05,4284802124435524.0
2017-10-02,0.00020612203375864336,0.0002266706752338841,1290078938994678.8
2017-10-03,0.00010556281678290546,8.874123246912691e-05,1208279397316069.8
2017-10-04,0.00017089870736534124,0.00016539802882805103,1333899663241384.0
2017-10-05,0.00014602108006802583,0.00013037269729281113,1291788602739236.2
2017-10-06,0.00014605352707861756,0.00012855241099005797,1029375705217712.6
2017-10-09,0.00011418499697075782,8.822274561467782e-05,738063516830279.9
2017-10-10,0.00012747365503389588,9.111230679933297e-05,874807374549660.9
2017-10-11,0.0001197951457305928,0.00012111043848752081,1308571553447020.8
2017-10-12,0.00012187818980968965,0.00010840992602008731,3024122511844961.0
2017-10-13,0.00011638150922591597,0.00011449053310631702,2376444838041395.0
2017-10-16,9.706856281882067e-05,0.00012430960492588168,2929705610354757.0
2017-10-17,0.00015449812644789906,0.0001233078452587301,810741407307444.5
2017-10-18,0.00020932697928084388,0.00021307611956266503,2393742952782466.0
2017-10-19,0.000168642870957898,0.00017347988891862554,1137384378066465.8
2017-10-20,0.00017865357388813599,0.00019836856049459717,4906900310435674.0
2017-10-23,0.00018809075936143216,0.00016922917956913104,1214822726947663.2
2017-10-24,0.00022940120408339163,0.0002964501872721229,2325959720659869.0
2017-10-25,0.00020711832674442902,0.00027928750961943235,2701568037495079.5
2017-10-26,0.00029980501045914006,0.0004021199818323366,2153326423999438.8
2017-10-27,0.0004568313428249559,0.0005062680354312574,3357004060187197.0
2017-10-30,0.00031170297559416716,0.00029134526271888255,1789854199484243.0
2017-10-31,0.0002458135645346078,0.00027183021823768116,3189624555415744.5
2017-11-01,0.0003451121719966289,0.00047334055092207027,4530382573882299.0
2017-11-02,0.00047463181471003776,0.0006515303690242271,3415500727496717.5
2017-11-03,0.00029031942614053907,0.00037213892268381574,2386960051959949.5
2017-11-06,0.0003306717568213752,0.00024525635266607767,1592683417131210.0
2017-11-07,0.00038619143946255383,0.0006759737867441777,2866238912030108.5
